Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
ANTI,ANTI-0075,Grassland,2018,25-06-2018,08:12:00,08:22:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,23.89999962,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0075,Grassland,2018,25-06-2018,08:12:00,08:22:00,Brian Swimelar,2,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,23.89999962,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0075,Grassland,2018,25-06-2018,08:12:00,08:22:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,23.89999962,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0075,Grassland,2018,25-06-2018,08:12:00,08:22:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,23.89999962,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0075,Grassland,2018,25-06-2018,08:12:00,08:22:00,Brian Swimelar,2,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,AMCR,FALSE,FALSE,23.89999962,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0075,Grassland,2018,25-06-2018,08:12:00,08:22:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,23.89999962,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0075,Grassland,2018,25-06-2018,08:12:00,08:22:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,23.89999962,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0075,Grassland,2018,25-06-2018,08:12:00,08:22:00,Brian Swimelar,2,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,Baltimore Oriole,Icterus galbula,BAOR,FALSE,FALSE,23.89999962,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,EATO,FALSE,TRUE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,EAWP,FALSE,TRUE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Orchard Oriole,Icterus spurius,OROR,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,AMCR,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Pine Warbler,Setophaga pinus,PIWA,FALSE,TRUE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0076,Grassland,2018,25-06-2018,08:50:00,09:00:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Eastern Kingbird,Tyrannus tyrannus,EAKI,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,RBWO,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,RBWO,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,YBCU,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0077,Grassland,2018,25-06-2018,09:08:00,09:18:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,27.29999924,71.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0104,Grassland,2018,25-06-2018,09:41:00,09:51:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,31.20000076,50.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0104,Grassland,2018,25-06-2018,09:41:00,09:51:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,31.20000076,50.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0104,Grassland,2018,25-06-2018,09:41:00,09:51:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,31.20000076,50.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0104,Grassland,2018,25-06-2018,09:41:00,09:51:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,31.20000076,50.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0104,Grassland,2018,25-06-2018,09:41:00,09:51:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,YBCU,FALSE,FALSE,31.20000076,50.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0104,Grassland,2018,25-06-2018,09:41:00,09:51:00,Brian Swimelar,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,RBWO,FALSE,FALSE,31.20000076,50.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0104,Grassland,2018,25-06-2018,09:41:00,09:51:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,31.20000076,50.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0104,Grassland,2018,25-06-2018,09:41:00,09:51:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,31.20000076,50.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Turkey Vulture,Cathartes aura,TUVU,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Gray Catbird,Dumetella carolinensis,GRCA,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Turkey Vulture,Cathartes aura,TUVU,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,YBCU,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0089,Grassland,2018,25-06-2018,09:25:00,09:35:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,29.89999962,47,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Female,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,2.5 - 5 min,Visualization,Unknown,TRUE,Undetermined,Turkey Vulture,Cathartes aura,TUVU,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,CEDW,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,CEDW,FALSE,FALSE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0126,Grassland,2018,25-06-2018,10:17:00,10:27:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,29,47.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Ruby-throated Hummingbird,Archilochus colubris,RTHU,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,AMCR,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,AMCR,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0116,Grassland,2018,25-06-2018,10:00:00,10:10:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,30.5,47.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
